date,Vrms_AN_avg (V),Vrms_BN_avg (V),Vrms_CN_avg (V),Irms_A_avg (A),Irms_B_avg (A),Irms_C_avg (A),Power (P)_A_avg (W),Power (P)_B_avg (W),Power (P)_C_avg (W),Power (Q)_A_avg (VAR),Power (Q)_B_avg (VAR),Power (Q)_C_avg (VAR)
11/23/2017 3:28,251.713,250.368,256.138,0.384706,2.1657,0.02558,55.0786,247.011,3.62897,-18.6194,481.285,-3.65818
11/23/2017 3:29,251.633,250.309,256.23,0.387514,2.16795,0.025822,55.0927,246.967,3.76746,-18.4579,481.649,-3.72372
11/23/2017 3:30,251.523,250.096,255.992,0.388361,2.16638,0.027769,54.9648,246.544,3.72186,-18.469,480.91,-3.59432
11/23/2017 3:31,251.424,250.179,255.92,0.387042,2.16621,0.024971,54.8255,246.542,3.65444,-18.2455,481.031,-3.73353
11/23/2017 3:32,251.64,250.07,255.857,0.387903,2.16422,0.025756,54.9321,246.696,3.57485,-18.5884,480.184,-3.65327
11/23/2017 3:33,251.174,249.969,255.592,0.390545,2.16408,0.025424,55.1094,246.489,3.60653,-18.3748,479.994,-3.71222
11/23/2017 3:34,251.147,249.851,255.544,0.388511,2.16293,0.025495,54.9905,246.133,3.45132,-18.5976,479.631,-3.56358
11/23/2017 3:35,251.115,250.023,255.621,0.389071,2.16353,0.027524,55.2246,245.849,3.60444,-18.6436,480.228,-3.66496
11/23/2017 3:36,251.399,250.285,255.839,0.389457,2.16512,0.026704,54.9871,246.175,3.55268,-18.7584,481.241,-3.64632
11/23/2017 3:37,251.202,250.118,255.59,0.388663,2.16045,0.028679,54.9355,246.269,3.52799,-19.0573,479.632,-3.72831
11/23/2017 3:38,251.658,250.299,256.04,0.391307,2.16634,0.026984,55.2763,246.791,3.55212,-19.03,481.176,-3.73107
11/23/2017 3:39,251.555,250.241,256.049,0.393708,2.1652,0.02228,55.3127,246.01,3.48122,-19.1413,481.236,-3.56635
11/23/2017 3:40,251.679,250.432,256.2,0.393993,2.1681,0.023415,55.0795,247.336,3.44763,-18.9317,481.976,-3.70984
11/23/2017 3:41,251.406,250.36,255.9,0.389708,2.16789,0.026927,54.821,246.196,3.65239,-19.0518,482.014,-3.78278
11/23/2017 3:42,251.618,250.574,256.096,0.389657,2.17156,0.032286,55.0059,246.891,3.64111,-18.9976,483.297,-3.88642
11/23/2017 3:43,251.537,250.432,256.1,0.389573,2.17203,0.03289,54.974,247.85,3.56345,-18.9069,482.699,-3.64114
11/23/2017 3:44,251.509,250.45,255.952,0.388658,2.17088,0.028386,54.8572,247.292,3.62157,-18.9156,482.569,-3.76318
11/23/2017 3:45,251.371,250.398,255.86,0.391798,2.16824,0.025278,55.0449,246.629,3.63502,-18.7512,482.191,-3.70179
11/23/2017 3:46,251.53,250.5,255.697,0.389825,2.17207,0.024957,55.1526,247.275,3.58933,-18.7056,483.103,-3.674
11/23/2017 3:47,251.773,250.8,256.005,0.389474,2.1744,0.024806,55.104,247.747,3.68383,-18.7953,484.449,-3.65608
11/23/2017 3:48,251.741,250.779,255.979,0.391842,2.17477,0.024604,55.3444,247.846,3.59716,-18.8167,484.216,-3.84181
11/23/2017 3:49,251.849,250.957,256.203,0.388856,2.17467,0.027158,54.8879,247.377,3.59243,-18.903,485.096,-3.66253
11/23/2017 3:50,251.729,250.782,256.021,0.387585,2.17251,0.02744,54.823,247.191,3.54958,-18.7275,483.9,-3.66822
11/23/2017 3:51,251.536,250.62,255.976,0.389764,2.17358,0.023959,54.9661,247.481,3.63633,-18.6477,483.828,-3.64265
11/23/2017 3:52,251.53,250.318,255.978,0.388537,2.1672,0.026493,54.9413,246.106,3.64913,-18.7976,482.003,-3.60662
11/23/2017 3:53,251.294,250.266,256.056,0.389431,2.16168,0.024888,55.0197,246.517,3.50992,-18.8278,480.029,-3.75268
11/23/2017 3:54,251.657,250.787,256.5,0.389378,2.17408,0.026505,54.9341,247.7,3.5831,-18.6774,484.171,-3.79602
11/23/2017 3:55,251.727,250.728,256.748,0.390827,2.17067,0.026552,55.2404,247.182,3.51498,-18.7632,483.268,-3.74071
11/23/2017 3:56,251.621,250.6,256.401,0.388121,2.16952,0.027045,55.0818,247.022,3.75537,-18.8822,482.829,-3.59624
11/23/2017 3:57,251.603,250.518,256.487,0.390491,2.17111,0.028883,54.9296,247.759,3.66468,-18.7871,482.549,-3.71925
11/23/2017 3:58,251.724,250.476,256.542,0.3887,2.16763,0.028249,54.8806,246.68,3.49306,-18.6822,482.119,-3.68026
11/23/2017 3:59,251.744,250.457,256.526,0.390546,2.16518,0.025637,55.1333,247.227,3.44737,-18.7848,481.33,-3.63308
11/23/2017 4:00,251.727,250.58,256.509,0.388569,2.16868,0.026006,55.0699,246.778,3.61815,-18.7057,482.806,-3.7683
11/23/2017 4:01,251.592,250.538,256.323,0.38799,2.17334,0.03,55.1901,247.831,3.65928,-18.6677,483.203,-3.5528
11/23/2017 4:02,251.632,250.611,256.198,0.388503,2.17261,0.022627,54.9984,247.397,3.56569,-18.7558,483.651,-3.73913
11/23/2017 4:03,251.643,250.477,256.108,0.38808,2.16792,0.02554,54.9345,246.595,3.6769,-18.9104,482.184,-3.68478
11/23/2017 4:04,252,250.688,256.338,0.387869,2.17099,0.027125,55.0332,246.854,3.66491,-18.6148,483.545,-3.62144
11/23/2017 4:05,252.042,250.676,256.264,0.387582,2.17101,0.022194,54.9979,247.16,3.47847,-18.6759,483.414,-3.6595
11/23/2017 4:06,251.953,250.684,256.286,0.388678,2.17425,0.026197,54.9076,248.349,3.67265,-18.7049,483.687,-3.70479
11/23/2017 4:07,251.888,250.654,256.361,0.388805,2.17206,0.022318,55.0694,247.66,3.49803,-18.7377,483.32,-3.54477
11/23/2017 4:08,251.853,250.793,256.239,0.390147,2.17314,0.024803,54.9194,247.406,3.60975,-18.9282,484.11,-3.56437
11/23/2017 4:09,251.841,250.684,256.17,0.391398,2.17113,0.024541,55.3244,247.351,3.57735,-18.6743,483.308,-3.58729
11/23/2017 4:10,251.866,250.785,256.153,0.390273,2.17403,0.025571,55.2063,247.929,3.52696,-18.8345,484.077,-3.81154
11/23/2017 4:11,251.923,250.836,256.355,0.387675,2.17487,0.025101,55.0551,247.913,3.49774,-18.8866,484.373,-3.49746
11/23/2017 4:12,252.032,251.039,256.535,0.387899,2.17537,0.028438,55.1789,248.015,3.49472,-19.1454,484.986,-3.7531
11/23/2017 4:13,251.918,250.77,256.589,0.386812,2.17375,0.026451,55.1117,248.032,3.70684,-18.7042,483.82,-3.54171
11/23/2017 4:14,251.786,250.586,256.446,0.38774,2.17261,0.0254,54.9275,247.523,3.60984,-18.6894,483.457,-3.75496
11/23/2017 4:15,252.055,250.791,256.433,0.386847,2.17244,0.025153,55.0565,246.788,3.63627,-18.9812,484.164,-3.62332
11/23/2017 4:16,252.041,250.71,256.357,0.387804,2.17414,0.027806,55.2022,247.82,3.65626,-18.9914,483.88,-3.59336
11/23/2017 4:17,251.857,250.551,256.327,0.391188,2.16975,0.02605,55.15,247.318,3.55448,-18.5843,482.721,-3.72923
11/23/2017 4:18,251.623,250.453,256.461,0.392016,2.16893,0.030688,54.9566,247.424,3.63753,-18.7252,482.135,-3.68295
11/23/2017 4:19,251.74,250.599,256.434,0.392279,2.17165,0.027487,55.2922,247.525,3.56995,-18.5869,483.204,-3.59641
11/23/2017 4:20,251.715,250.789,256.525,0.394255,2.1764,0.028777,55.4014,248.039,3.60492,-18.7103,484.603,-3.80513
11/23/2017 4:21,251.606,250.585,256.414,0.392675,2.17251,0.027191,55.0277,247.447,3.6846,-18.53,483.549,-3.69113
11/23/2017 4:22,251.611,250.927,256.576,0.392958,2.17708,0.026519,54.8232,247.306,3.56127,-18.4769,485.664,-3.77825
11/23/2017 4:23,251.448,250.889,256.303,0.390207,2.17116,0.02541,54.495,247.139,3.59153,-18.5934,483.933,-3.77032
11/23/2017 4:24,251.395,250.756,256.505,0.395624,2.17225,0.027218,55.2874,247.352,3.62154,-18.6098,483.755,-3.82344
11/23/2017 4:25,251.013,250.471,256.098,0.395819,2.16889,0.027715,55.0914,246.652,3.4474,-18.5155,482.508,-3.59342
11/23/2017 4:26,251.248,250.487,256.12,0.391678,2.17404,0.028522,54.8604,247.988,3.65076,-18.5642,483.182,-3.86803
11/23/2017 4:27,251.366,250.457,256.286,0.388772,2.17089,0.029601,54.7779,247.279,3.66464,-18.9008,482.794,-3.62492
11/23/2017 4:28,251.681,250.68,256.496,0.396698,2.17264,0.023889,55.0441,247.306,3.46616,-19.1985,483.759,-3.64043
11/23/2017 4:29,251.468,250.538,256.313,0.392386,2.17062,0.02626,55.0255,246.755,3.56396,-19.0522,482.984,-3.53544
11/23/2017 4:30,251.505,250.66,256.468,0.391313,2.17129,0.031305,54.9483,247.153,3.55363,-18.9386,483.316,-3.526
11/23/2017 4:31,251.484,250.735,256.356,0.392239,2.17219,0.025101,55.0622,246.65,3.40326,-18.6096,484.133,-3.52628
11/23/2017 4:32,251.809,251.14,256.82,0.391899,2.17931,0.029122,55.1944,248.134,3.61806,-18.6884,486.156,-3.66657
11/23/2017 4:33,251.715,251.101,256.549,0.39058,2.17772,0.028533,55.0218,247.615,3.57794,-18.8499,486.136,-3.75449
11/23/2017 4:34,251.797,251.202,256.477,0.389849,2.18072,0.027952,54.9185,247.503,3.63211,-18.9593,487.188,-3.65797
11/23/2017 4:35,251.702,251.099,256.278,0.392341,2.18012,0.025862,55.3389,248.431,3.46444,-19.0794,486.137,-3.77885
11/23/2017 4:36,251.96,251.391,256.431,0.393427,2.18399,0.028642,55.2843,248.907,3.55963,-19.2368,487.922,-3.72648
11/23/2017 4:37,251.523,250.898,256.11,0.394813,2.17836,0.032028,55.4207,247.669,3.57346,-19.0212,485.627,-3.57797
11/23/2017 4:38,251.739,250.987,256.543,0.393291,2.17446,0.028767,54.7931,247.491,3.54993,-18.9649,484.833,-3.56906
11/23/2017 4:39,251.942,250.922,256.631,0.395168,2.17094,0.027937,55.2352,247.172,3.56035,-18.8752,483.886,-3.83005
11/23/2017 4:40,251.856,250.716,256.371,0.389754,2.16825,0.02509,54.8939,246.961,3.60526,-19.0375,482.864,-3.5849
11/23/2017 4:41,251.799,250.556,256.277,0.388985,2.1661,0.031913,54.8924,245.807,3.64605,-19.2785,482.293,-3.71001
11/23/2017 4:42,251.672,250.732,256.464,0.39361,2.1705,0.028556,55.0498,247.548,3.59853,-18.7585,483.17,-3.54359
11/23/2017 4:43,251.264,250.384,255.867,0.396294,2.16634,0.0273,55.3069,247.369,3.62373,-18.5016,481.253,-3.7893
11/23/2017 4:44,251.325,250.482,255.828,0.395709,2.16846,0.025414,54.8745,246.754,3.55801,-18.5083,482.42,-3.78338
11/23/2017 4:45,251.419,250.539,256.101,0.396858,2.17119,0.027848,55.0861,247.297,3.6598,-18.3643,482.929,-3.74649
11/23/2017 4:46,252.021,250.811,256.538,0.391119,2.17226,0.022792,55.126,247.263,3.57949,-18.9703,484.058,-3.65621
11/23/2017 4:47,252.021,250.856,256.778,0.389903,2.1723,0.027869,54.8418,247.753,3.79383,-18.7789,483.845,-3.76252
11/23/2017 4:48,252.173,250.904,256.886,0.391251,2.17505,0.024361,55.0588,247.52,3.61183,-18.9487,484.926,-3.69334
11/23/2017 4:49,252.052,250.771,256.864,0.394037,2.17537,0.024295,55.0554,247.581,3.56251,-18.7718,484.518,-3.59575
11/23/2017 4:50,251.807,250.579,256.381,0.391082,2.17218,0.027128,54.9755,247.55,3.4165,-18.9306,483.164,-3.58285
11/23/2017 4:51,251.953,250.699,256.296,0.393338,2.17163,0.032712,55.0637,247,3.52604,-19.0367,483.577,-3.65164
11/23/2017 4:52,251.883,250.705,256.31,0.39049,2.17408,0.027773,54.9526,247.671,3.5806,-19.1541,484.025,-3.7803
11/23/2017 4:53,251.795,250.677,256.592,0.389656,2.17304,0.024599,54.9141,246.999,3.49429,-19.0834,484.108,-3.79812
11/23/2017 4:54,251.582,250.367,256.307,0.389931,2.16724,0.029909,54.9494,246.212,3.79649,-18.9245,482.025,-3.69557
11/23/2017 4:55,251.649,250.586,256.233,0.392998,2.16865,0.026329,54.8949,246.939,3.62192,-18.884,482.537,-3.60116
11/23/2017 4:56,251.785,250.709,256.35,0.39467,2.17266,0.027388,55.4011,247.117,3.60384,-19.0109,484.036,-3.65804
11/23/2017 4:57,251.738,250.713,256.4,0.391565,2.17537,0.026134,55.1498,247.428,3.49232,-19.0552,484.421,-3.5679
11/23/2017 4:58,251.804,250.902,256.311,0.393489,2.17489,0.026031,55.1958,247.394,3.61566,-19.1546,484.937,-3.5876
11/23/2017 4:59,251.687,250.799,256.279,0.390812,2.17623,0.027811,54.9799,247.12,3.51463,-18.9303,485.097,-3.48971
11/23/2017 5:00,251.793,250.827,256.211,0.393429,2.17526,0.02587,55.1067,247.028,3.5951,-19.1086,485.006,-3.65327
11/23/2017 5:01,251.898,250.951,256.319,0.39161,2.17686,0.026384,54.8111,247.586,3.595,-19.0346,485.5,-3.61172
11/23/2017 5:02,251.916,250.997,256.292,0.392349,2.17625,0.031206,55.0386,246.852,3.50485,-18.9644,485.829,-3.77211
11/23/2017 5:03,251.814,250.919,256.312,0.392404,2.17656,0.023298,54.9613,246.359,3.47878,-18.87,485.938,-3.3682
11/23/2017 5:04,252.315,251.468,256.941,0.392166,2.18667,0.028613,55.1642,248.26,3.66232,-19.2852,489.097,-3.77053
11/23/2017 5:05,251.731,250.778,256.435,0.39314,2.17429,0.025823,54.9144,247.395,3.54505,-19.1436,484.328,-3.51383
11/23/2017 5:06,252.013,250.957,256.542,0.392419,2.17568,0.029363,55.0498,247.616,3.46184,-19.0748,485.022,-3.72735
11/23/2017 5:07,252.24,251.017,256.715,0.391372,2.17571,0.025961,54.8304,247.983,3.69122,-19.0843,484.991,-3.59077
11/23/2017 5:08,252.176,250.752,256.486,0.394678,2.1701,0.026454,55.1175,246.925,3.64561,-19.3834,483.632,-3.73045
11/23/2017 5:09,252.23,250.744,256.611,0.395316,2.17343,0.029124,55.0669,247.569,3.60693,-19.1996,484.051,-3.71441
11/23/2017 5:10,252.492,251.044,256.921,0.394191,2.17783,0.025437,55.0096,247.87,3.61001,-19.1968,485.833,-3.55181
11/23/2017 5:11,252.399,251.015,256.99,0.392366,2.17824,0.030084,55.3411,247.316,3.66047,-19.1516,485.951,-3.60408
11/23/2017 5:12,252.263,251.097,256.747,0.391694,2.17865,0.023414,54.93,248.348,3.61197,-19.1505,485.784,-3.61439
11/23/2017 5:13,252.364,251.236,256.815,0.392494,2.17941,0.029323,55.0731,248.314,3.50263,-19.168,486.435,-3.79111
11/23/2017 5:14,252.285,250.909,256.707,0.394512,2.17481,0.027129,54.9608,248.256,3.65982,-19.3173,484.561,-3.77973
11/23/2017 5:15,252.13,251.074,256.713,0.393817,2.17515,0.022705,54.918,247.557,3.46292,-19.4474,485.187,-3.54797
11/23/2017 5:16,252.243,251.074,256.908,0.394944,2.18028,0.026981,55.1091,247.607,3.76842,-19.6264,486.498,-3.6838
11/23/2017 5:17,252.108,251.135,256.911,0.392933,2.18137,0.024162,54.9956,248.042,3.69472,-19.4678,486.801,-3.80106
11/23/2017 5:18,251.914,251.089,256.671,0.391814,2.17706,0.02497,55.055,247.188,3.4931,-19.5326,486.089,-3.70229
11/23/2017 5:19,251.811,251.048,256.753,0.390948,2.17876,0.026044,55.0134,247.937,3.55326,-19.1577,485.886,-3.75464
11/23/2017 5:20,251.948,250.846,256.483,0.392441,2.17607,0.026452,54.8246,247.177,3.61302,-19.3018,485.182,-3.61146
11/23/2017 5:21,252.03,250.813,256.52,0.392432,2.17414,0.025266,55.0764,247.149,3.5309,-19.2694,484.485,-3.7445
11/23/2017 5:22,251.856,250.581,256.349,0.395076,2.17048,0.027214,55.1349,246.793,3.62438,-19.3332,483.266,-3.75549
11/23/2017 5:23,251.612,250.405,256.111,0.393709,2.16887,0.026504,55.1425,247.22,3.6128,-19.4616,482.175,-3.60881
11/23/2017 5:24,251.461,250.418,256,0.392367,2.16916,0.025826,55.0021,246.738,3.69562,-19.5156,482.394,-3.72003
11/23/2017 5:25,251.434,250.678,256.152,0.400413,2.16967,0.026771,55.3718,247.302,3.61946,-19.569,482.866,-3.72024
11/23/2017 5:26,251.691,250.748,256.068,0.392277,2.17057,0.026688,54.8484,247.373,3.64623,-19.4557,483.329,-3.74417
11/23/2017 5:27,251.79,250.733,256.154,0.392149,2.17137,0.027257,54.9289,246.965,3.63496,-19.2021,483.466,-3.66808
11/23/2017 5:28,251.747,250.558,256.32,0.393748,2.17008,0.027263,54.9985,246.945,3.48199,-19.2028,482.977,-3.67428
11/23/2017 5:29,251.647,250.669,256.317,0.397432,2.17051,0.031712,55.0638,247.021,3.55259,-19.27,483.326,-3.751
11/23/2017 5:30,251.352,250.561,255.95,0.39623,2.17046,0.027127,55.0335,246.906,3.61876,-19.2903,482.991,-3.57853
11/23/2017 5:31,251.206,250.375,255.474,0.397308,2.16866,0.022845,55.0204,246.075,3.44466,-19.2651,482.505,-3.67114
11/23/2017 5:32,251.555,250.744,255.88,0.395329,2.17524,0.028193,55.0949,247.645,3.55246,-19.0473,484.309,-3.775
11/23/2017 5:33,251.594,250.564,256.06,0.397699,2.16825,0.025905,55.1914,246.349,3.49953,-19.259,482.699,-3.64033
11/23/2017 5:34,251.825,250.82,256.262,0.393778,2.17303,0.024774,55.0015,246.285,3.55602,-19.02,484.584,-3.63328
11/23/2017 5:35,251.645,250.881,256.369,0.398053,2.17383,0.028426,55.3007,247.267,3.47376,-18.9586,484.589,-3.71795
11/23/2017 5:36,251.738,251.026,256.446,0.398858,2.1769,0.025066,55.402,247.029,3.66382,-19.0673,485.938,-3.6157
11/23/2017 5:37,251.786,250.746,256.31,0.397795,2.17473,0.024959,55.1892,248.103,3.44116,-19.21,484.17,-3.70398
11/23/2017 5:38,251.909,250.877,256.435,0.397277,2.17408,0.024352,55.1277,247.461,3.56588,-19.1068,484.451,-3.69014
11/23/2017 5:39,251.789,250.728,256.247,0.396959,2.17224,0.036224,55.2105,247.517,3.72582,-19.0171,483.705,-3.76615
11/23/2017 5:40,251.806,250.672,256.324,0.391717,2.17083,0.025292,55.0481,246.311,3.62006,-19.0571,483.664,-3.66611
11/23/2017 5:41,251.793,250.507,256.291,0.392172,2.16773,0.030576,55.2216,246.456,3.54683,-19.0915,482.358,-3.65782
11/23/2017 5:42,251.859,250.463,256.259,0.390846,2.16623,0.026379,54.9406,246.73,3.46132,-19.2026,481.664,-3.6093
11/23/2017 5:43,251.918,250.781,256.29,0.39295,2.17035,0.025759,55.1922,246.526,3.59639,-18.9172,483.696,-3.58279
11/23/2017 5:44,251.674,250.502,256.11,0.394341,2.16887,0.022309,55.1536,246.652,3.51522,-18.8448,482.564,-3.62811
11/23/2017 5:45,251.658,250.548,255.998,0.392657,2.16994,0.026785,55.0512,246.927,3.55449,-18.6676,482.784,-3.84524
11/23/2017 5:46,251.575,250.41,256.019,0.405122,2.16583,0.024758,55.2916,245.821,3.51742,-18.8542,481.836,-3.66736
11/23/2017 5:47,251.189,250.313,256.007,0.402262,2.16827,0.024454,55.0183,246.299,3.5388,-18.8552,482.276,-3.60452
11/23/2017 5:48,251.117,250.102,255.763,0.397581,2.16229,0.028224,54.8889,245.61,3.66775,-19.0431,480.401,-3.56383
11/23/2017 5:49,251.344,250.233,255.892,0.40027,2.16593,0.025589,55.1221,246.585,3.64575,-18.9982,481.217,-3.66971
11/23/2017 5:50,251.113,250.108,255.667,0.402482,2.16477,0.023664,55.09,246.784,3.58951,-19.1308,480.492,-3.61326
11/23/2017 5:51,251.131,250.002,255.634,0.395659,2.16077,0.029394,54.9849,245.209,3.61575,-19.0364,479.871,-3.66449
11/23/2017 5:52,251.232,249.843,255.54,0.398251,2.1582,0.02437,55.1154,246.597,3.61772,-18.901,478.111,-3.71511
11/23/2017 5:53,251.413,250.053,255.732,0.394371,2.15718,0.025618,54.9165,245.218,3.6244,-18.6626,478.99,-3.72797
11/23/2017 5:54,251.669,250.124,255.936,0.393582,2.1648,0.032183,55.0405,245.957,3.51216,-18.7147,480.785,-3.71221
11/23/2017 5:55,251.764,250.452,256.051,0.395074,2.16629,0.027528,54.8086,246.002,3.48447,-18.8166,482.114,-3.66081
11/23/2017 5:56,251.655,250.349,256.022,0.39372,2.16295,0.025163,55.1412,245.628,3.5767,-19.0429,481.107,-3.6671
11/23/2017 5:57,251.536,250.247,256.001,0.397441,2.16695,0.02623,54.8951,246.271,3.55282,-19.0238,481.432,-3.77719
11/23/2017 5:58,251.561,250.243,255.925,0.400784,2.16631,0.026541,55.3599,246.508,3.44197,-18.8676,481.14,-3.76788
11/23/2017 5:59,251.31,249.954,255.594,0.401787,2.16096,0.026883,54.6919,245.944,3.54223,-19.266,479.321,-3.65873
